transaction_id,account_id,customer_id,timestamp,transaction_type,channel,amount,currency,counterparty_account_id,counterparty_name,counterparty_country,merchant_id,device_id,location_id,balance_after,flag_label,aml_scenario_tag
TXN-009011,ACC-000076,CUST-000036,2024-10-20 01:24:26.000000,Credit,Branch,87674.35,INR,,Pooja Mehta,,,,,460285.78,Suspicious,Smurfing
TXN-002062,ACC-000268,CUST-000113,2024-10-20 03:00:43.000000,POS,POS,178382.48,INR,,,,MER-000076,DEV-000168,LOC-000030,1037894.89,Normal,
TXN-000855,ACC-000102,CUST-000046,2024-10-20 05:43:35.000000,Transfer,ATM,21401.87,INR,,,,,,LOC-000023,9562.01,Normal,
TXN-000863,ACC-000103,CUST-000046,2024-10-20 07:42:25.000000,Transfer,Branch,256.56,INR,,,,,,LOC-000009,46.21,Normal,
TXN-001597,ACC-000202,CUST-000088,2024-10-20 07:42:30.000000,Debit,Online,384.0,INR,,,,,,LOC-000025,74.28,Normal,
TXN-005862,ACC-000777,CUST-000328,2024-10-20 09:35:38.000000,Transfer,ATM,6505.04,INR,,,,,,LOC-000022,30033.19,Normal,
TXN-000301,ACC-000033,CUST-000017,2024-10-20 14:05:13.000000,Debit,ATM,2.26,INR,,,,,,LOC-000016,1.21,Normal,
TXN-006892,ACC-000901,CUST-000386,2024-10-20 14:58:13.000000,Transfer,ATM,632.13,INR,,,,,,LOC-000008,5539.03,Normal,
TXN-000197,ACC-000020,CUST-000011,2024-10-20 15:22:50.000000,Credit,Online,80404.79,INR,,,,,,LOC-000005,162241.6,Normal,
TXN-006276,ACC-000824,CUST-000350,2024-10-20 18:19:52.000000,Transfer,POS,27.61,INR,,,,,,LOC-000027,3.76,Normal,
TXN-004697,ACC-000612,CUST-000261,2024-10-20 21:22:51.000000,ATM,ATM,19.71,INR,,,,,,LOC-000008,11.16,Normal,
TXN-000468,ACC-000055,CUST-000026,2024-10-20 23:47:23.000000,POS,Branch,5701.91,INR,,,,MER-000083,DEV-000041,LOC-000021,610.54,Normal,
TXN-003654,ACC-000482,CUST-000202,2024-10-21 00:35:47.000000,ATM,Branch,7554.94,INR,,,,,,LOC-000002,4386.71,Normal,
TXN-004307,ACC-000565,CUST-000239,2024-10-21 02:05:05.000000,Debit,ATM,113.0,INR,,,,,,LOC-000010,31.6,Normal,
TXN-000697,ACC-000083,CUST-000038,2024-10-21 03:24:45.000000,ATM,Online,4231.96,INR,,,,,,LOC-000019,308903.04,Normal,
TXN-005330,ACC-000709,CUST-000297,2024-10-21 04:50:03.000000,POS,POS,7432.04,USD,,,,MER-000126,DEV-000448,LOC-000007,217521.42,Normal,
TXN-006452,ACC-000843,CUST-000360,2024-10-21 05:00:25.000000,Credit,Branch,82376.69,AED,,,,,,LOC-000027,358819.55,Normal,
TXN-009226,ACC-001093,CUST-000463,2024-10-21 05:06:40.000000,Credit,Branch,402317.8,EUR,,,,,,,542681.91,Suspicious,Dormant Activation
TXN-007880,ACC-001035,CUST-000442,2024-10-21 07:56:49.000000,ATM,Branch,3.77,INR,,,,,,LOC-000008,0.24,Normal,
TXN-008000,ACC-001049,CUST-000448,2024-10-21 18:13:07.000000,Transfer,POS,178.96,USD,,,,,,LOC-000009,41.98,Normal,
TXN-008242,ACC-001091,CUST-000462,2024-10-21 19:39:49.000000,POS,Online,13508.24,INR,,,,MER-000070,DEV-000698,LOC-000010,314.55,Normal,
TXN-007459,ACC-000974,CUST-000419,2024-10-21 22:21:48.000000,Transfer,ATM,274.18,INR,,,,,,LOC-000001,138.5,Normal,
TXN-000520,ACC-000058,CUST-000028,2024-10-21 23:02:40.000000,Debit,Branch,0.45,INR,,,,,,LOC-000030,0.28,Normal,
TXN-008692,ACC-001159,CUST-000488,2024-10-21 23:04:47.000000,Debit,Online,17326.61,USD,,,,,,LOC-000005,6686.27,Normal,
TXN-005961,ACC-000790,CUST-000333,2024-10-21 23:40:50.000000,Transfer,Online,1320.63,INR,,,,,,LOC-000010,718.25,Normal,
TXN-009384,ACC-000101,CUST-000045,2024-10-22 01:49:03.000000,Debit,Branch,1148.32,AED,,,,MER-000019,,,613.71,Suspicious,TBML
TXN-006216,ACC-000817,CUST-000347,2024-10-22 03:26:32.000000,Debit,Branch,16749.21,INR,,,,,,LOC-000026,82939.17,Normal,
TXN-002637,ACC-000349,CUST-000147,2024-10-22 05:40:45.000000,ATM,ATM,4381.14,INR,,,,,,LOC-000013,13170.53,Normal,
TXN-007685,ACC-001012,CUST-000431,2024-10-22 06:52:59.000000,Debit,POS,84621.91,INR,,,,,,LOC-000018,788297.7,Normal,
TXN-005327,ACC-000708,CUST-000297,2024-10-22 09:19:14.000000,Credit,Online,1253.86,EUR,,,,,,LOC-000005,93846.82,Normal,
TXN-007322,ACC-000947,CUST-000410,2024-10-22 11:30:40.000000,ATM,POS,3793.58,INR,,,,,,LOC-000020,92139.25,Normal,
TXN-005538,ACC-000736,CUST-000309,2024-10-22 13:06:23.000000,Credit,Branch,23401.82,INR,,,,,,LOC-000026,35661.34,Normal,
TXN-000763,ACC-000093,CUST-000041,2024-10-22 13:40:33.000000,Debit,Online,83547.47,INR,,,,,,LOC-000024,577869.55,Normal,
TXN-005680,ACC-000753,CUST-000317,2024-10-22 14:32:39.000000,Credit,Online,5668.1,INR,,,,,,LOC-000020,5725.03,Normal,
TXN-001066,ACC-000136,CUST-000058,2024-10-22 14:46:56.000000,Debit,Online,1882.15,USD,,,,,,LOC-000025,395.13,Normal,
TXN-006254,ACC-000823,CUST-000349,2024-10-22 16:42:29.000000,ATM,POS,3736.29,USD,,,,,,LOC-000026,106099.17,Normal,
TXN-004397,ACC-000578,CUST-000245,2024-10-22 19:32:43.000000,POS,POS,6493.56,EUR,,,,MER-000127,DEV-000363,LOC-000015,3905.37,Normal,
TXN-009174,ACC-000997,CUST-000428,2024-10-22 19:59:46.000000,Credit,Online,64521.72,INR,,,,,,,4070708.75,Suspicious,Mule Accounts
TXN-004812,ACC-000627,CUST-000267,2024-10-22 20:34:50.000000,Debit,Online,69131.09,INR,,,,,,LOC-000010,162894.69,Normal,
TXN-008664,ACC-001158,CUST-000487,2024-10-22 22:19:07.000000,POS,POS,1.76,INR,,,,MER-000030,DEV-000734,LOC-000011,1.27,Normal,
TXN-003459,ACC-000452,CUST-000191,2024-10-22 22:26:17.000000,POS,ATM,1363.29,INR,,,,MER-000128,DEV-000282,LOC-000011,1206.06,Normal,
TXN-009175,ACC-000997,CUST-000428,2024-10-22 23:26:33.843101,Transfer,Online,60773.18,INR,ACC-000924,,,,,,4009935.57,Suspicious,Mule Accounts
TXN-009221,ACC-000674,CUST-000285,2024-10-23 00:42:47.000000,Credit,Branch,583420.92,EUR,,,,,,,1449918.54,Suspicious,Dormant Activation
TXN-005124,ACC-000675,CUST-000285,2024-10-23 01:18:54.000000,POS,Online,9.26,USD,,,,MER-000032,DEV-000429,LOC-000019,1.98,Normal,
TXN-000177,ACC-000019,CUST-000010,2024-10-23 02:34:12.000000,ATM,Branch,0.14,INR,,,,,,LOC-000011,0.03,Normal,
TXN-001158,ACC-000148,CUST-000062,2024-10-23 05:39:17.000000,Credit,POS,9260.23,INR,,,,,,LOC-000006,9261.15,Normal,
TXN-007847,ACC-001033,CUST-000440,2024-10-23 06:10:44.000000,Debit,ATM,84.27,GBP,,,,,,LOC-000008,52.25,Normal,
TXN-004903,ACC-000641,CUST-000272,2024-10-23 07:27:18.000000,Credit,ATM,18586.79,INR,,,,,,LOC-000012,999618.47,Normal,
TXN-003681,ACC-000484,CUST-000203,2024-10-23 09:26:31.000000,Debit,Branch,13183.67,INR,,,,,,LOC-000009,8230.7,Normal,
TXN-004156,ACC-000544,CUST-000230,2024-10-23 10:28:55.000000,Transfer,Branch,18065.72,INR,,,,,,LOC-000017,11372.23,Normal,
TXN-000655,ACC-000074,CUST-000035,2024-10-23 12:23:12.000000,Credit,Branch,14682.63,GBP,,,,,,LOC-000002,183051.0,Normal,
TXN-001022,ACC-000129,CUST-000055,2024-10-23 12:41:22.000000,Transfer,POS,172683.42,USD,,,,,,LOC-000016,366325.64,Normal,
TXN-001983,ACC-000252,CUST-000108,2024-10-23 13:04:46.000000,Credit,Branch,67323.37,INR,,,,,,LOC-000010,1073900.58,Normal,
TXN-002326,ACC-000305,CUST-000130,2024-10-23 15:07:55.000000,POS,ATM,4750.28,INR,,,,MER-000056,DEV-000193,LOC-000030,17555.22,Normal,
TXN-003119,ACC-000414,CUST-000172,2024-10-23 15:59:13.000000,Transfer,ATM,10627.89,USD,,,,,,LOC-000008,257344.65,Normal,
TXN-003365,ACC-000441,CUST-000186,2024-10-23 19:09:06.000000,Transfer,ATM,31.23,INR,,,,,,LOC-000024,6.83,Normal,
TXN-000213,ACC-000022,CUST-000012,2024-10-23 19:32:51.000000,POS,POS,1440.9,INR,,,,MER-000077,DEV-000017,LOC-000028,117.35,Normal,
TXN-007187,ACC-000932,CUST-000401,2024-10-23 20:20:59.000000,Debit,ATM,14820.39,INR,,,,,,LOC-000015,59785.7,Normal,
TXN-003288,ACC-000432,CUST-000180,2024-10-23 20:43:28.000000,Credit,ATM,9521.53,INR,,,,,,LOC-000004,13568.14,Normal,
TXN-007529,ACC-000982,CUST-000422,2024-10-23 21:41:33.000000,Credit,Online,4280.08,EUR,,,,,,LOC-000007,4867.08,Normal,
TXN-001562,ACC-000200,CUST-000086,2024-10-23 21:55:00.000000,ATM,Online,4080.41,INR,,,,,,LOC-000007,777.37,Normal,
TXN-001809,ACC-000229,CUST-000099,2024-10-23 22:05:44.000000,Transfer,Online,8398.58,INR,,,,,,LOC-000024,1368.33,Normal,
TXN-002305,ACC-000304,CUST-000129,2024-10-23 22:15:35.000000,Credit,ATM,8830.1,AED,,,,,,LOC-000014,8830.11,Normal,
TXN-001928,ACC-000245,CUST-000106,2024-10-23 23:01:31.000000,Transfer,Branch,183439.18,USD,,,,,,LOC-000021,488853.51,Normal,
TXN-001255,ACC-000158,CUST-000068,2024-10-24 01:20:47.000000,Credit,Branch,16810.16,INR,,,,,,LOC-000002,61398.24,Normal,
TXN-004437,ACC-000582,CUST-000247,2024-10-24 04:13:40.000000,Credit,Online,7649.82,INR,,,,,,LOC-000016,7650.79,Normal,
TXN-002796,ACC-000369,CUST-000155,2024-10-24 19:15:58.000000,Credit,Branch,7983.53,INR,,,,,,LOC-000017,7983.57,Normal,
TXN-007759,ACC-001019,CUST-000434,2024-10-24 19:24:34.000000,POS,ATM,1189.54,INR,,,,MER-000068,DEV-000656,LOC-000009,685.69,Normal,
TXN-004208,ACC-000551,CUST-000233,2024-10-24 21:25:59.000000,Debit,ATM,1905.94,INR,,,,,,LOC-000018,1465.51,Normal,
TXN-006302,ACC-000827,CUST-000352,2024-10-24 21:36:15.000000,Credit,Online,8267.36,INR,,,,,,LOC-000013,15433.03,Normal,
TXN-002975,ACC-000389,CUST-000164,2024-10-24 22:33:33.000000,POS,ATM,2155.12,INR,,,,MER-000123,DEV-000242,LOC-000029,272.46,Normal,
TXN-000815,ACC-000100,CUST-000044,2024-10-25 00:07:10.000000,POS,POS,1.65,INR,,,,MER-000045,DEV-000068,LOC-000027,0.44,Normal,
TXN-003150,ACC-000415,CUST-000173,2024-10-25 01:34:57.000000,Credit,POS,12928.27,INR,,,,,,LOC-000019,22850.1,Normal,
TXN-005134,ACC-000675,CUST-000285,2024-10-25 02:07:12.000000,Credit,Branch,86809.82,USD,,,,,,LOC-000007,86811.8,Normal,
TXN-008160,ACC-001076,CUST-000457,2024-10-25 02:37:12.000000,Debit,Online,3871.68,INR,,,,,,LOC-000028,1261.62,Normal,
TXN-007583,ACC-000987,CUST-000425,2024-10-25 03:12:34.000000,ATM,Online,54992.74,INR,,,,,,LOC-000020,144167.02,Normal,
TXN-003923,ACC-000513,CUST-000217,2024-10-25 04:13:09.000000,Transfer,Online,72796.58,USD,,,,,,LOC-000011,39223.66,Normal,
TXN-000189,ACC-000019,CUST-000010,2024-10-25 04:35:41.000000,Transfer,Branch,0.03,INR,,,,,,LOC-000021,0.01,Normal,
TXN-003898,ACC-000511,CUST-000216,2024-10-25 05:11:11.000000,Transfer,POS,3691.33,INR,,,,,,LOC-000007,74421.12,Normal,
TXN-002900,ACC-000384,CUST-000161,2024-10-25 07:06:03.000000,Transfer,ATM,217.12,INR,,,,,,LOC-000013,66.02,Normal,
TXN-002511,ACC-000333,CUST-000141,2024-10-25 07:16:33.000000,Debit,Online,1.92,INR,,,,,,LOC-000008,0.7,Normal,
TXN-000704,ACC-000085,CUST-000038,2024-10-25 13:26:14.000000,POS,Online,2702.45,USD,,,,MER-000106,DEV-000059,LOC-000021,156112.04,Normal,
TXN-006075,ACC-000805,CUST-000339,2024-10-25 13:43:07.000000,Credit,Online,5100.34,INR,,,,,,LOC-000024,5101.96,Normal,
TXN-003239,ACC-000425,CUST-000178,2024-10-25 15:15:08.000000,Credit,ATM,102461.99,GBP,,,,,,LOC-000002,107137.7,Normal,
TXN-004230,ACC-000553,CUST-000234,2024-10-25 17:38:00.000000,Debit,POS,18.45,EUR,,,,,,LOC-000024,10.99,Normal,
TXN-004770,ACC-000618,CUST-000265,2024-10-25 21:27:45.000000,POS,POS,6739.43,AED,,,,MER-000125,DEV-000396,LOC-000028,11822.67,Normal,
TXN-004629,ACC-000605,CUST-000257,2024-10-25 21:49:34.000000,Credit,POS,12654.53,INR,,,,,,LOC-000013,12654.54,Normal,
TXN-008507,ACC-001130,CUST-000478,2024-10-25 22:30:47.000000,Transfer,POS,691.19,INR,,,,,,LOC-000001,483.66,Normal,
TXN-002563,ACC-000336,CUST-000143,2024-10-25 22:41:26.000000,Transfer,POS,102686.41,INR,,,,,,LOC-000015,1628038.93,Normal,
TXN-003468,ACC-000451,CUST-000191,2024-10-26 02:03:14.000000,POS,ATM,788.45,INR,,,,MER-000091,DEV-000282,LOC-000004,1510.41,Normal,
TXN-007700,ACC-001016,CUST-000432,2024-10-26 03:05:07.000000,POS,ATM,56.53,GBP,,,,MER-000112,DEV-000651,LOC-000005,8.67,Normal,
TXN-001672,ACC-000215,CUST-000093,2024-10-26 07:37:16.000000,POS,Online,27075.77,INR,,,,MER-000134,DEV-000140,LOC-000011,419967.42,Normal,
TXN-009386,ACC-000083,CUST-000038,2024-10-26 08:45:13.000000,Debit,Branch,180000.0,INR,,,,MER-000095,,,128903.04,Suspicious,TBML
TXN-000239,ACC-000024,CUST-000013,2024-10-26 09:36:43.000000,Debit,Online,6724.75,INR,,,,,,LOC-000011,15722.78,Normal,
TXN-007719,ACC-001017,CUST-000433,2024-10-26 13:47:58.000000,Debit,Branch,0.0,INR,,,,,,LOC-000022,0.0,Normal,
TXN-002666,ACC-000350,CUST-000148,2024-10-26 14:25:00.000000,ATM,Branch,6158.16,INR,,,,,,LOC-000003,1367.01,Normal,
TXN-007826,ACC-001024,CUST-000438,2024-10-26 15:39:40.000000,Credit,ATM,3577.99,INR,,,,,,LOC-000027,3590.73,Normal,
TXN-000583,ACC-000064,CUST-000031,2024-10-27 00:22:51.000000,Transfer,Online,23.88,INR,,,,,,LOC-000026,11.43,Normal,
TXN-000273,ACC-000027,CUST-000015,2024-10-27 04:35:14.000000,Debit,Branch,101.22,INR,,,,,,LOC-000013,37.42,Normal,
TXN-006135,ACC-000810,CUST-000343,2024-10-27 05:24:42.000000,Debit,POS,4568.98,USD,,,,,,LOC-000004,14442.66,Normal,
TXN-006374,ACC-000837,CUST-000355,2024-10-27 06:54:20.000000,Transfer,Branch,241574.76,AED,,,,,,LOC-000005,787937.46,Normal,
TXN-007006,ACC-000914,CUST-000392,2024-10-27 07:03:45.000000,ATM,POS,822.32,INR,,,,,,LOC-000010,56.19,Normal,
TXN-004218,ACC-000550,CUST-000233,2024-10-27 08:51:23.000000,POS,Online,2480.61,INR,,,,MER-000045,DEV-000346,LOC-000027,2244.09,Normal,
TXN-000293,ACC-000031,CUST-000016,2024-10-27 10:03:38.000000,Debit,Branch,3658.59,GBP,,,,,,LOC-000003,7509.77,Normal,
TXN-008447,ACC-001121,CUST-000475,2024-10-27 13:28:52.000000,POS,Branch,12522.33,AED,,,,MER-000068,DEV-000715,LOC-000030,15257.08,Normal,
TXN-005660,ACC-000752,CUST-000316,2024-10-27 14:43:34.000000,Credit,Online,10283.92,INR,,,,,,LOC-000005,68352.12,Normal,
TXN-007002,ACC-000914,CUST-000392,2024-10-27 15:27:46.000000,Credit,Online,5866.65,INR,,,,,,LOC-000027,5922.84,Normal,
TXN-005684,ACC-000753,CUST-000317,2024-10-27 17:54:07.000000,Credit,Online,3729.9,INR,,,,,,LOC-000014,9454.93,Normal,
TXN-009099,ACC-000815,CUST-000345,2024-10-27 20:58:37.000000,Debit,Online,0.0,INR,,,,MER-000006,,,0.0,Suspicious,Integration
TXN-001911,ACC-000242,CUST-000105,2024-10-27 21:52:19.000000,Debit,Branch,73577.22,USD,,,,,,LOC-000021,623753.54,Normal,
TXN-002039,ACC-000264,CUST-000112,2024-10-27 22:04:38.000000,ATM,Branch,101.56,INR,,,,,,LOC-000007,67.24,Normal,
TXN-009114,ACC-000435,CUST-000183,2024-10-28 01:03:32.000000,Transfer,Online,115115.26,USD,ACC-000786,,,,,,159714.25,Suspicious,Circular
TXN-005501,ACC-000728,CUST-000306,2024-10-28 02:22:51.000000,Debit,Online,292540.7,USD,,,,,,LOC-000027,1331047.59,Normal,
TXN-009326,ACC-000455,CUST-000192,2024-10-28 05:26:57.000000,Transfer,Online,377645.85,USD,,Noah Al-Farsi,MM,,,,772880.51,Suspicious,High-Risk Geography
TXN-000879,ACC-000105,CUST-000047,2024-10-28 11:29:47.000000,Credit,ATM,85698.33,INR,,,,,,LOC-000010,281456.46,Normal,
TXN-003904,ACC-000511,CUST-000216,2024-10-28 11:30:08.000000,POS,ATM,2761.67,INR,,,,MER-000061,DEV-000322,LOC-000009,71659.45,Normal,
TXN-003741,ACC-000491,CUST-000206,2024-10-28 14:41:18.000000,Debit,ATM,18271.54,AED,,,,,,LOC-000030,181376.49,Normal,
TXN-009208,ACC-000347,CUST-000146,2024-10-28 16:42:50.000000,Credit,Branch,355331.9,INR,,,,,,,434625.6,Suspicious,Dormant Activation
TXN-009115,ACC-000786,CUST-000331,2024-10-28 17:03:32.000000,Transfer,Online,46756.49,INR,ACC-000397,,,,,,13852.02,Suspicious,Circular
TXN-005638,ACC-000750,CUST-000315,2024-10-28 19:26:28.000000,Debit,ATM,33597.74,USD,,,,,,LOC-000026,869696.79,Normal,
TXN-003401,ACC-000444,CUST-000188,2024-10-28 20:02:43.000000,Credit,Branch,2036.5,GBP,,,,,,LOC-000024,2036.87,Normal,
TXN-009216,ACC-000514,CUST-000218,2024-10-28 22:34:57.000000,Credit,Branch,308377.01,USD,,,,,,,332763.98,Suspicious,Dormant Activation
TXN-009116,ACC-000397,CUST-000167,2024-10-28 23:03:32.000000,Transfer,Online,115115.26,INR,ACC-000435,,,,,,1669961.44,Suspicious,Circular
TXN-000577,ACC-000064,CUST-000031,2024-10-28 23:22:23.000000,POS,Branch,9.49,INR,,,,MER-000100,DEV-000049,LOC-000011,1.94,Normal,
TXN-004475,ACC-000586,CUST-000249,2024-10-28 23:44:57.000000,Credit,ATM,10002.24,USD,,,,,,LOC-000010,10008.65,Normal,
TXN-006155,ACC-000813,CUST-000344,2024-10-29 02:09:38.000000,Debit,ATM,3.85,AED,,,,,,LOC-000024,2.91,Normal,
TXN-001354,ACC-000171,CUST-000074,2024-10-29 05:48:03.000000,Credit,Branch,105822.24,INR,,,,,,LOC-000002,141592.89,Normal,
TXN-004535,ACC-000592,CUST-000252,2024-10-29 07:20:30.000000,Credit,POS,4927.59,USD,,,,,,LOC-000028,15969.71,Normal,
TXN-007159,ACC-000930,CUST-000400,2024-10-29 07:26:00.000000,Credit,POS,5181.29,USD,,,,,,LOC-000024,5181.8,Normal,
TXN-000585,ACC-000064,CUST-000031,2024-10-29 09:35:33.000000,Credit,Online,6001.65,INR,,,,,,LOC-000021,6003.59,Normal,
TXN-008868,ACC-001178,CUST-000496,2024-10-29 10:45:26.000000,ATM,Online,147343.76,INR,,,,,,LOC-000028,660557.52,Normal,
TXN-000479,ACC-000054,CUST-000026,2024-10-29 13:44:12.000000,POS,ATM,6695.45,INR,,,,MER-000040,DEV-000042,LOC-000001,1547.64,Normal,
TXN-004285,ACC-000562,CUST-000238,2024-10-29 14:29:33.000000,Debit,Branch,173317.98,INR,,,,,,LOC-000003,693172.61,Normal,
TXN-003123,ACC-000414,CUST-000172,2024-10-29 14:56:43.000000,Credit,ATM,13473.72,USD,,,,,,LOC-000021,270818.37,Normal,
TXN-007886,ACC-001036,CUST-000442,2024-10-29 16:13:23.000000,Debit,Branch,902.38,USD,,,,,,LOC-000012,476.92,Normal,
TXN-007280,ACC-000943,CUST-000408,2024-10-29 17:51:47.000000,POS,POS,0.57,INR,,,,MER-000108,DEV-000613,LOC-000005,0.08,Normal,
TXN-005750,ACC-000762,CUST-000321,2024-10-29 23:46:18.000000,Credit,Online,10478.81,USD,,,,,,LOC-000023,34780.92,Normal,
TXN-008594,ACC-001143,CUST-000483,2024-10-30 00:24:40.000000,Transfer,Branch,46335.09,INR,,,,,,LOC-000004,900016.89,Normal,
TXN-003995,ACC-000520,CUST-000221,2024-10-30 02:23:24.000000,POS,Online,0.0,GBP,,,,MER-000077,DEV-000328,LOC-000015,0.0,Normal,
TXN-002731,ACC-000358,CUST-000152,2024-10-30 05:50:21.000000,Credit,Branch,3240.68,INR,,,,,,LOC-000024,3371.61,Normal,
TXN-002229,ACC-000292,CUST-000124,2024-10-30 06:48:47.000000,POS,Online,4417.88,EUR,,,,MER-000079,DEV-000186,LOC-000007,4487.71,Normal,
TXN-007134,ACC-000927,CUST-000399,2024-10-30 08:35:42.000000,Debit,POS,708.16,INR,,,,,,LOC-000002,237.0,Normal,
TXN-005662,ACC-000752,CUST-000316,2024-10-30 09:34:04.000000,Transfer,POS,12822.29,INR,,,,,,LOC-000025,55529.83,Normal,
TXN-001767,ACC-000224,CUST-000097,2024-10-30 12:57:52.000000,Credit,ATM,82492.57,INR,,,,,,LOC-000024,699468.96,Normal,
TXN-006877,ACC-000900,CUST-000386,2024-10-30 14:22:18.000000,Transfer,Online,340.62,USD,,,,,,LOC-000014,338.92,Normal,
TXN-004606,ACC-000604,CUST-000256,2024-10-30 15:01:01.000000,POS,POS,48025.39,USD,,,,MER-000122,DEV-000382,LOC-000003,1101711.97,Normal,
TXN-003592,ACC-000473,CUST-000198,2024-10-30 21:58:23.000000,Credit,Online,201167.88,INR,,,,,,LOC-000003,2687731.83,Normal,
TXN-004739,ACC-000615,CUST-000263,2024-10-30 23:07:59.000000,POS,Online,8403.66,INR,,,,MER-000045,DEV-000393,LOC-000025,51475.52,Normal,
TXN-001170,ACC-000149,CUST-000063,2024-10-31 03:04:05.000000,Debit,ATM,8972.92,EUR,,,,,,LOC-000019,3543.46,Normal,
TXN-008611,ACC-001143,CUST-000483,2024-10-31 03:25:54.000000,Credit,Branch,102918.14,INR,,,,,,LOC-000021,1002935.03,Normal,
TXN-000206,ACC-000020,CUST-000011,2024-10-31 06:39:31.000000,POS,Online,55074.82,INR,,,,MER-000090,DEV-000015,LOC-000003,107166.78,Normal,
TXN-004578,ACC-000599,CUST-000255,2024-10-31 06:51:56.000000,Credit,POS,109662.15,USD,,,,,,LOC-000012,2605717.72,Normal,
TXN-006982,ACC-000911,CUST-000391,2024-10-31 07:07:27.000000,Transfer,Online,9805.47,INR,,,,,,LOC-000005,174208.74,Normal,
TXN-005563,ACC-000737,CUST-000310,2024-10-31 07:34:14.000000,Transfer,Branch,10633.17,INR,,,,,,LOC-000013,21638.13,Normal,
TXN-005281,ACC-000701,CUST-000293,2024-10-31 07:53:26.000000,Credit,Online,5575.75,GBP,,,,,,LOC-000021,65196.98,Normal,
TXN-002938,ACC-000388,CUST-000163,2024-10-31 09:13:46.000000,POS,Branch,1026.09,GBP,,,,MER-000101,DEV-000241,LOC-000015,165.65,Normal,
TXN-006081,ACC-000806,CUST-000340,2024-10-31 11:05:10.000000,POS,ATM,9115.63,EUR,,,,MER-000092,DEV-000515,LOC-000014,2303.8,Normal,
TXN-009224,ACC-000316,CUST-000135,2024-10-31 12:21:06.000000,Credit,Branch,120123.44,INR,,,,,,,155722.92,Suspicious,Dormant Activation
TXN-002405,ACC-000315,CUST-000135,2024-10-31 21:50:19.000000,ATM,Branch,663.84,GBP,,,,,,LOC-000008,362.08,Normal,
TXN-006338,ACC-000829,CUST-000353,2024-10-31 22:58:32.000000,Credit,Online,42553.12,INR,,,,,,LOC-000023,299828.07,Normal,
TXN-001474,ACC-000186,CUST-000081,2024-10-31 23:41:49.000000,Transfer,Branch,4458.31,USD,,,,,,LOC-000017,1673.23,Normal,
TXN-001886,ACC-000239,CUST-000104,2024-11-01 01:43:51.000000,Transfer,Branch,2640.33,INR,,,,,,LOC-000010,1307.85,Normal,
TXN-002597,ACC-000344,CUST-000145,2024-11-01 03:30:34.000000,POS,POS,3662.98,AED,,,,MER-000105,DEV-000214,LOC-000015,725.25,Normal,
TXN-007500,ACC-000980,CUST-000421,2024-11-01 06:28:08.000000,ATM,Branch,6892.13,INR,,,,,,LOC-000028,8132.2,Normal,
TXN-003394,ACC-000443,CUST-000187,2024-11-01 06:42:14.000000,Debit,POS,64979.87,INR,,,,,,LOC-000017,37102.38,Normal,
TXN-007647,ACC-001000,CUST-000429,2024-11-01 07:49:24.000000,Debit,ATM,248726.33,INR,,,,,,LOC-000015,157497.85,Normal,
TXN-008969,ACC-000158,CUST-000068,2024-11-01 08:13:34.000000,Credit,Branch,893426.67,INR,,,,,,,954824.91,Suspicious,Structuring
TXN-005580,ACC-000743,CUST-000312,2024-11-01 11:18:28.000000,Transfer,Online,111.98,USD,,,,,,LOC-000008,65.38,Normal,
TXN-006261,ACC-000824,CUST-000350,2024-11-01 23:13:25.000000,ATM,POS,2.85,INR,,,,,,LOC-000018,0.91,Normal,
TXN-008971,ACC-000158,CUST-000068,2024-11-02 05:13:34.000000,Credit,Branch,942325.33,INR,,,,,,,1897150.24,Suspicious,Structuring
TXN-000741,ACC-000091,CUST-000040,2024-11-02 06:27:47.000000,ATM,Branch,153.12,INR,,,,,,LOC-000024,75.07,Normal,
TXN-009212,ACC-001045,CUST-000446,2024-11-02 07:01:07.000000,Credit,Branch,504603.9,INR,,,,,,,508985.84,Suspicious,Dormant Activation
TXN-006807,ACC-000888,CUST-000382,2024-11-02 07:04:54.000000,Transfer,Branch,514814.69,INR,,,,,,LOC-000005,674427.16,Normal,
TXN-002582,ACC-000341,CUST-000144,2024-11-02 08:12:49.000000,Transfer,ATM,2784.77,INR,,,,,,LOC-000030,1625.78,Normal,
TXN-000005,ACC-000001,CUST-000001,2024-11-02 13:37:52.000000,Debit,ATM,97725.16,USD,,,,,,LOC-000008,1785452.55,Normal,
TXN-002759,ACC-000362,CUST-000153,2024-11-02 19:10:20.000000,Transfer,Online,48621.11,INR,,,,,,LOC-000012,318918.8,Normal,
TXN-003115,ACC-000414,CUST-000172,2024-11-02 19:52:38.000000,POS,POS,6424.21,USD,,,,MER-000047,DEV-000253,LOC-000002,264394.16,Normal,
TXN-008970,ACC-000158,CUST-000068,2024-11-02 20:13:34.000000,Credit,Branch,962006.1,INR,,,,,,,2859156.34,Suspicious,Structuring
TXN-005419,ACC-000721,CUST-000302,2024-11-02 22:45:08.000000,Transfer,Branch,128170.36,INR,,,,,,LOC-000008,859915.38,Normal,
TXN-000380,ACC-000041,CUST-000020,2024-11-03 00:18:12.000000,Debit,POS,3604.47,INR,,,,,,LOC-000029,354.04,Normal,
TXN-005602,ACC-000744,CUST-000313,2024-11-03 01:21:06.000000,Debit,Online,100.44,GBP,,,,,,LOC-000016,25.29,Normal,
